variable,value,node_type_info,action,road_type,edge,period
C_node2node46_timber_t1,0.9999999999999998,node2exit_node46transit,C,timber,node2node46,1.0
C_node2node46_timber_t4,0.9999999999999998,node2exit_node46transit,C,timber,node2node46,4.0
C_node3node73_timber_t1,1.0,node3transit_node73source,C,timber,node3node73,1.0
C_node3node74_timber_t1,1.0,node3transit_node74source,C,timber,node3node74,1.0
C_node4node90_timber_t3,1.0,node4transit_node90source,C,timber,node4node90,3.0
C_node9node12_timber_t1,1.0,node9transit_node12transit,C,timber,node9node12,1.0
C_node9node73_wide_t1,1.0,node9transit_node73source,C,wide,node9node73,1.0
C_node9node74_timber_t1,1.0,node9transit_node74source,C,timber,node9node74,1.0
C_node9node74_wide_t3,1.0,node9transit_node74source,C,wide,node9node74,3.0
C_node12node49_timber_t1,0.9999999999999969,node12transit_node49transit,C,timber,node12node49,1.0
C_node12node72_wide_t1,1.0,node12transit_node72source,C,wide,node12node72,1.0
C_node12node73_wide_t1,1.0,node12transit_node73source,C,wide,node12node73,1.0
C_node22node31_wide_t5,1.0,node22transit_node31exit,C,wide,node22node31,5.0
C_node22node90_wide_t5,1.0,node22transit_node90source,C,wide,node22node90,5.0
C_node25node72_wide_t1,1.0,node25transit_node72source,C,wide,node25node72,1.0
C_node25node72_wide_t3,1.0,node25transit_node72source,C,wide,node25node72,3.0
C_node25node73_timber_t1,1.0,node25transit_node73source,C,timber,node25node73,1.0
C_node28node90_timber_t4,1.0,node28transit_node90source,C,timber,node28node90,4.0
C_node35node74_timber_t1,1.0,node35transit_node74source,C,timber,node35node74,1.0
C_node40node74_timber_t1,1.0,node40transit_node74source,C,timber,node40node74,1.0
C_node42node78_timber_t1,1.0,node42transit_node78source,C,timber,node42node78,1.0
C_node45node78_timber_t1,1.0,node45transit_node78source,C,timber,node45node78,1.0
C_node46node78_timber_t1,1.0,node46transit_node78source,C,timber,node46node78,1.0
C_node46node78_timber_t4,1.0,node46transit_node78source,C,timber,node46node78,4.0
C_node49node55_wide_t1,1.0,node49transit_node55exit,C,wide,node49node55,1.0
C_node49node72_wide_t1,1.0,node49transit_node72source,C,wide,node49node72,1.0
C_node49node72_wide_t3,1.0,node49transit_node72source,C,wide,node49node72,3.0
C_node52node90_timber_t2,1.0,node52transit_node90source,C,timber,node52node90,2.0
M_node2node46_timber_t5,0.9999999999999998,node2exit_node46transit,M,timber,node2node46,5.0
M_node3node73_wide_t3,1.0,node3transit_node73source,M,wide,node3node73,3.0
M_node3node73_wide_t4,1.0,node3transit_node73source,M,wide,node3node73,4.0
M_node3node74_timber_t2,1.0,node3transit_node74source,M,timber,node3node74,2.0
M_node3node74_wide_t4,1.0,node3transit_node74source,M,wide,node3node74,4.0
M_node3node74_wide_t5,1.0,node3transit_node74source,M,wide,node3node74,5.0
M_node4node90_timber_t4,1.0,node4transit_node90source,M,timber,node4node90,4.0
M_node9node12_timber_t2,1.0,node9transit_node12transit,M,timber,node9node12,2.0
M_node9node12_wide_t4,1.0,node9transit_node12transit,M,wide,node9node12,4.0
M_node9node12_wide_t5,1.0,node9transit_node12transit,M,wide,node9node12,5.0
M_node9node73_wide_t2,1.0,node9transit_node73source,M,wide,node9node73,2.0
M_node9node73_wide_t3,1.0,node9transit_node73source,M,wide,node9node73,3.0
M_node9node73_wide_t4,1.0,node9transit_node73source,M,wide,node9node73,4.0
M_node9node74_wide_t4,1.0,node9transit_node74source,M,wide,node9node74,4.0
M_node9node74_wide_t5,1.0,node9transit_node74source,M,wide,node9node74,5.0
M_node12node49_timber_t2,0.9999999999999969,node12transit_node49transit,M,timber,node12node49,2.0
M_node12node49_wide_t4,1.0,node12transit_node49transit,M,wide,node12node49,4.0
M_node12node49_wide_t5,1.0,node12transit_node49transit,M,wide,node12node49,5.0
M_node12node72_wide_t2,1.0,node12transit_node72source,M,wide,node12node72,2.0
M_node12node72_wide_t3,1.0,node12transit_node72source,M,wide,node12node72,3.0
M_node12node72_wide_t4,1.0,node12transit_node72source,M,wide,node12node72,4.0
M_node12node72_wide_t5,1.0,node12transit_node72source,M,wide,node12node72,5.0
M_node12node73_wide_t2,1.0,node12transit_node73source,M,wide,node12node73,2.0
M_node12node73_wide_t3,1.0,node12transit_node73source,M,wide,node12node73,3.0
M_node12node73_wide_t4,1.0,node12transit_node73source,M,wide,node12node73,4.0
M_node25node72_wide_t4,1.0,node25transit_node72source,M,wide,node25node72,4.0
M_node25node72_wide_t5,1.0,node25transit_node72source,M,wide,node25node72,5.0
M_node25node73_wide_t3,1.0,node25transit_node73source,M,wide,node25node73,3.0
M_node25node73_wide_t4,1.0,node25transit_node73source,M,wide,node25node73,4.0
M_node35node74_timber_t2,1.0,node35transit_node74source,M,timber,node35node74,2.0
M_node35node74_wide_t4,1.0,node35transit_node74source,M,wide,node35node74,4.0
M_node35node74_wide_t5,1.0,node35transit_node74source,M,wide,node35node74,5.0
M_node40node74_wide_t3,1.0,node40transit_node74source,M,wide,node40node74,3.0
M_node40node74_wide_t4,1.0,node40transit_node74source,M,wide,node40node74,4.0
M_node40node74_wide_t5,1.0,node40transit_node74source,M,wide,node40node74,5.0
M_node42node78_timber_t2,1.0,node42transit_node78source,M,timber,node42node78,2.0
M_node42node78_wide_t4,1.0,node42transit_node78source,M,wide,node42node78,4.0
M_node42node78_wide_t5,1.0,node42transit_node78source,M,wide,node42node78,5.0
M_node45node78_timber_t2,1.0,node45transit_node78source,M,timber,node45node78,2.0
M_node45node78_timber_t3,1.0,node45transit_node78source,M,timber,node45node78,3.0
M_node45node78_timber_t4,1.0,node45transit_node78source,M,timber,node45node78,4.0
M_node46node78_timber_t2,1.0,node46transit_node78source,M,timber,node46node78,2.0
M_node46node78_timber_t5,1.0,node46transit_node78source,M,timber,node46node78,5.0
M_node49node55_wide_t2,1.0,node49transit_node55exit,M,wide,node49node55,2.0
M_node49node55_wide_t3,1.0,node49transit_node55exit,M,wide,node49node55,3.0
M_node49node55_wide_t4,1.0,node49transit_node55exit,M,wide,node49node55,4.0
