x,y,is_exit,is_source,stands
-12568.71418,145807.27891,False,False,"[1104, 1105]"
-14319.10488,144573.17831,False,False,"[1128, 1131]"
-12495.56068,144747.04741,False,False,"[1138, 1140]"
-12165.51968,144570.61191,False,False,[1140]
-11724.56608,145851.82881,False,False,[1202]
-13946.02158,146631.14111,False,False,"[1195, 1077]"
-14949.92838,147969.60671,False,False,[917]
-15337.86298,147559.58681,False,False,"[1456, 1457]"
-14072.42818,144231.07491,False,False,"[1612, 1133]"
-12901.06348,144408.35361,False,False,"[1141, 1615]"
-10691.35818,144826.91311,False,False,[870]
-15581.93438,147321.15131,False,False,[1237]
-12768.49968,145909.42561,False,False,"[1105, 1290, 1100]"
-14309.84298,147031.15501,False,False,"[1480, 1079]"
-13077.19968,144064.04011,False,False,"[1144, 1615]"
-14821.12758,143749.65881,False,False,[1186]
-15361.62158,145169.40301,False,False,"[1442, 1270]"
-14953.96178,146963.28301,False,False,"[1185, 1482]"
-14054.98138,146685.61221,False,False,"[1077, 1078]"
-14874.94128,146619.01781,False,False,"[1184, 1185]"
-13645.17838,143975.65881,False,False,"[1614, 1135]"
-14583.00348,146458.86291,False,False,"[1184, 1084]"
-15702.47228,147600.05881,False,False,[1239]
-15050.81128,146086.04281,False,False,"[1075, 1534]"
-15468.79438,146241.07231,False,False,[1072]
-15941.47488,147247.21421,True,False,[1239]
-13313.54128,145836.46451,False,False,"[1196, 1446]"
-14515.24518,147167.58171,False,False,"[1480, 1244]"
-12742.23798,146264.69021,False,False,"[1449, 1099]"
-14329.39788,144819.91071,False,False,"[1128, 1486]"
-11301.37178,144893.17581,False,False,"[867, 868]"
-13043.01668,146487.74681,False,False,"[1449, 1195]"
-14023.58238,147392.33661,False,False,[1453]
-14434.77168,146116.53351,False,False,"[1441, 1084]"
-15052.83668,144185.57591,False,False,"[1611, 1364]"
-14847.27068,144246.48991,False,False,"[1363, 1364]"
-11708.00478,145789.31671,False,False,[1202]
-14843.14388,146675.69721,False,False,"[1184, 1185]"
-13773.77168,144933.77001,False,False,"[1127, 1487]"
-11956.00868,145141.11541,False,False,"[1139, 1254]"
-13145.78368,144532.95371,False,False,"[1616, 1615]"
-12788.90518,146721.04141,False,False,"[1596, 1597]"
-11940.96438,145697.08401,False,False,[1202]
-12581.62248,146404.94151,True,False,[1103]
-12779.80678,145045.00441,False,False,"[1488, 1255]"
-14636.44748,144936.85671,False,False,"[1484, 1485]"
-12847.76488,145827.19001,False,False,"[1105, 1290]"
-13415.32608,147069.09241,False,False,"[1096, 1595]"
-13444.76228,145959.46541,False,False,"[1194, 1196]"
-14870.08638,145203.29701,False,False,[1270]
-13841.24068,144906.78241,False,False,"[1127, 1487]"
-13759.55888,145729.30101,False,False,"[1196, 1086]"
-15368.97388,146635.94081,False,False,"[1185, 1437]"
-15587.20338,147673.78601,False,False,"[1457, 1239]"
-12354.24808,144867.33511,False,False,"[1137, 1138]"
-13898.76948,146139.04071,False,False,"[1081, 1083, 1085]"
-14001.32868,144432.21771,False,False,"[1131, 1133]"
-14116.84418,146171.23641,False,False,"[1083, 1085]"
-15332.95208,144264.16911,False,False,"[1124, 1125]"
-12827.23758,144693.93011,False,False,"[1140, 1141]"
-13867.32058,147174.92451,False,False,"[1453, 1078, 1599]"
-13097.78108,145748.67201,False,False,"[1290, 1102]"
-14824.96348,144850.86701,False,False,[1484]
-14179.90798,144817.26481,False,False,"[1128, 1486]"
-15733.05268,146415.66451,True,False,[1073]
-13195.95188,146210.64761,False,False,"[1450, 1196]"
-14535.72598,145586.12471,False,False,"[1245, 1087]"
-15561.83748,145176.42101,False,False,"[1240, 1442]"
-13660.37308,145159.27361,False,False,[1126]
-13433.83158,143776.40971,False,False,"[1197, 1615]"
-12697.06998,144961.99601,False,False,"[1488, 1137]"
-13714.86568,145454.01371,False,False,"[1089, 1271]"
-15261.15468,146452.98721,False,False,"[1072, 1437]"
-15880.82538,147273.21041,False,False,[1239]
-13945.22208,144953.65781,False,False,"[1128, 1127]"
-11320.00928,144379.32771,False,False,"[1147, 1204, 1203]"
-16079.54568,145317.33121,False,False,[1240]
-12949.83458,146167.45401,False,False,"[1099, 1196]"
-10830.91928,145927.71381,False,False,[1202]
-14460.88858,148024.11841,False,False,[1291]
-13459.37977,147097.59772,False,False,"[1096, 1593, 1595]"
-13832.16768,144407.42741,False,False,"[1132, 1612]"
-14509.41088,147722.71121,False,False,[1291]
-10422.21398,144868.81691,False,False,[870]
-11985.95218,146027.97421,False,False,[1101]
-13673.36978,146314.70511,False,False,"[1081, 1082]"
-12898.87128,146175.84771,False,False,"[1099, 1196]"
-13870.33028,143865.24471,False,False,"[1613, 1135]"
-11922.61508,144778.89931,False,False,[1203]
-15480.61598,146641.86651,False,False,"[1185, 1071]"
-10586.51338,145797.88311,False,False,[1202]
-13789.78138,145192.57921,False,False,"[1126, 1127]"
-15339.58068,146442.97101,False,False,"[1072, 1437]"
-14229.98888,146134.81611,False,False,"[1083, 1085]"
-10399.94478,144723.16051,False,False,[870]
-15793.51478,144441.86441,False,False,[1124]
-10630.95868,144839.63321,False,False,[870]
-10597.92768,145864.28861,False,False,[1202]
-12353.18778,145428.37481,False,False,"[1254, 1255]"
-11430.34438,145919.31181,False,False,[1202]
-13527.30138,144774.65911,False,False,"[1616, 1132]"
-12796.71078,143975.55261,False,False,"[1144, 1143]"
-13761.92108,144989.03541,False,False,"[1126, 1487]"
-14459.63388,145890.39541,False,False,"[1441, 1087]"
-14098.21748,147720.20011,False,False,"[875, 1452]"
-13962.37818,144505.16841,False,False,"[1131, 1132, 1133]"
-11779.12288,144924.35301,False,False,[1203]
-10905.33838,144888.08311,False,False,[868]
-14163.90238,143952.48441,False,False,"[1186, 1613]"
-15614.81458,146614.20161,False,False,"[1073, 1071]"
-14871.51848,147100.19211,False,False,"[1481, 1237]"
-11041.09668,144605.45361,False,False,"[1203, 870]"
-12286.82238,144955.45901,False,False,"[1136, 1137]"
-14871.88648,145836.20951,False,False,"[1441, 1620]"
-11306.76598,145160.23671,False,False,[867]
-11957.36938,145685.86281,False,False,[1202]
-11996.41668,145657.73571,False,False,[1202]
-13478.03048,144613.50021,False,False,"[1616, 1132]"
-11005.13328,144780.58121,False,False,"[868, 871]"
-12491.76028,145920.57741,False,False,"[1104, 1100]"
-13918.54468,146377.61071,False,False,"[1080, 1081]"
-15450.94578,147871.31451,False,False,[1457]
-14906.41708,148518.50261,False,False,[1291]
-12816.51328,145944.08061,False,False,"[1290, 1100]"
-15895.62748,146380.39681,False,False,[1073]
-14962.88098,144388.03521,False,False,"[1611, 1364]"
-13827.98758,145047.14551,False,False,"[1126, 1127]"
